country,party,name1,name2,name3,name4,name5,name6,election,vote_share,change,year,prime_minister_last,cabinet_party_last,election_id,enep1
Belgium,PP,PP,NA,NA,NA,NA,NA,2010,1.3,0,2010,0,0,486,9.996210458178933
Belgium,PP,PP,NA,NA,NA,NA,NA,2014,1.5,0,2014,0,0,816,9.552106210673443
Belgium,PS,PS,NA,NA,NA,NA,NA,1981,12.7,0,1981,0,1,501,8.986314887294402
Belgium,PS,PS,NA,NA,NA,NA,NA,1985,13.8,0,1985,0,0,396,8.122179543467203
Belgium,PS,PS,NA,NA,NA,NA,NA,1987,15.6,0,1987,0,0,191,8.129820355446057
Belgium,PS,PS,NA,NA,NA,NA,NA,1991,13.5,0,1991,0,1,418,9.877170858951406
Belgium,PS,PS,NA,NA,NA,NA,NA,1995,11.9,0,1995,0,1,332,9.37755687724417
Belgium,PS,PS,NA,NA,NA,NA,NA,1999,10.2,0,1999,0,1,2,10.145144490471445
Belgium,PS,PS,NA,NA,NA,NA,NA,2003,13,0,2003,0,1,143,8.871578493943172
Belgium,PS,PS,NA,NA,NA,NA,NA,2007,10.9,0,2007,0,1,401,9.102451332636894
Belgium,PS,PS,NA,NA,NA,NA,NA,2010,13.7,0,2010,0,1,486,9.996210458178933
Belgium,PS,PS,NA,NA,NA,NA,NA,2014,11.7,0,2014,1,1,816,9.552106210673443
Belgium,PTB-PvdA,PTB-PvdA,NA,NA,NA,NA,NA,2010,1.9,0,2010,0,0,486,9.996210458178933
Belgium,PTB-PvdA,PTB-PvdA,NA,NA,NA,NA,NA,2014,3.7,0,2014,0,0,816,9.552106210673443
Belgium,RW,RW,NA,NA,NA,NA,NA,1968,2.9,0,1968,0,0,184,4.24480648416762
Belgium,RW,RW,NA,NA,NA,NA,NA,1971,5.8,0,1971,0,0,591,4.726624063926563
Belgium,RW,RW,NA,NA,NA,NA,NA,1974,5.1,0,1974,0,0,384,4.61153077239608
Belgium,RW,RW,NA,NA,NA,NA,NA,1977,2.4,0,1977,0,0,420,5.662011116688296
Belgium,RW,RW,NA,NA,NA,NA,NA,1978,2.3,0,1978,0,0,663,6.009338054518983
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1981,12.4,0,1981,0,1,501,8.986314887294402
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1985,14.6,0,1985,0,0,396,8.122179543467203
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1987,14.9,0,1987,0,0,191,8.129820355446057
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1991,12,0,1991,0,1,418,9.877170858951406
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1995,12.6,0,1995,0,1,332,9.37755687724417
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,1999,9.6,0,1999,0,1,2,10.145144490471445
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,2003,14.9,1,2003,0,1,143,8.871578493943172
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,2007,10.3,0,2007,0,1,401,9.102451332636894
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,2010,9.2,0,2010,0,0,486,9.996210458178933
Belgium,SP.A (SP),SP.A,SP,NA,NA,NA,NA,2014,8.8,0,2014,0,1,816,9.552106210673443
Belgium,VB,VB,NA,NA,NA,NA,NA,1978,1.4,0,1978,0,0,663,6.009338054518983
Belgium,VB,VB,NA,NA,NA,NA,NA,1981,1.1,0,1981,0,0,501,8.986314887294402
Belgium,VB,VB,NA,NA,NA,NA,NA,1985,1.4,0,1985,0,0,396,8.122179543467203
Belgium,VB,VB,NA,NA,NA,NA,NA,1987,1.9,0,1987,0,0,191,8.129820355446057
Belgium,VB,VB,NA,NA,NA,NA,NA,1991,6.6,0,1991,0,0,418,9.877170858951406
Belgium,VB,VB,NA,NA,NA,NA,NA,1995,7.8,0,1995,0,0,332,9.37755687724417
Belgium,VB,VB,NA,NA,NA,NA,NA,1999,9.9,0,1999,0,0,2,10.145144490471445
Belgium,VB,VB,NA,NA,NA,NA,NA,2003,11.6,0,2003,0,0,143,8.871578493943172
Belgium,VB,VB,NA,NA,NA,NA,NA,2007,12,1,2007,0,0,401,9.102451332636894
Belgium,VB,VB,NA,NA,NA,NA,NA,2010,7.8,0,2010,0,0,486,9.996210458178933
Belgium,VB,VB,NA,NA,NA,NA,NA,2014,3.7,0,2014,0,0,816,9.552106210673443
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1954,3.9,0,1954,0,0,545,3.0605756507722557
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1958,2,1,1958,0,0,573,2.795425328292837
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1961,3.5,0,1961,0,0,425,3.0802501702830427
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1965,6.7,0,1965,0,0,150,3.9566532877198313
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1968,9.8,0,1968,0,0,184,4.24480648416762
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1971,11.1,0,1971,0,0,591,4.726624063926563
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1974,10.2,0,1974,0,0,384,4.61153077239608
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1977,10,0,1977,0,0,420,5.662011116688296
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1978,7,0,1978,0,1,663,6.009338054518983
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1981,9.8,0,1981,0,0,501,8.986314887294402
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1985,7.9,0,1985,0,0,396,8.122179543467203
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1987,8,0,1987,0,0,191,8.129820355446057
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1991,5.9,0,1991,0,1,418,9.877170858951406
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1995,4.7,0,1995,0,0,332,9.37755687724417
Belgium,"VU (CVV, VU-ID21)",VU,CVV,VU-ID21,NA,NA,NA,1999,5.6,1,1999,0,0,2,10.145144490471445
Bulgaria,ABV,ABV,NA,NA,NA,NA,NA,2014,4.2,0,2014,0,0,NaN,5.839942170330449
Bulgaria,ABV,ABV,NA,NA,NA,NA,NA,2017,1.6,0,2017,0,0,1011,5.105130118730808
Bulgaria,ATAKA,ATAKA,NA,NA,NA,NA,NA,2005,8.1,0,2005,0,0,618,5.812717221443263
Bulgaria,ATAKA,ATAKA,NA,NA,NA,NA,NA,2009,9.4,1,2009,0,0,79,4.410693552357509
Bulgaria,ATAKA,ATAKA,NA,NA,NA,NA,NA,2013,7.3,0,2013,0,0,NaN,5.445737664790865
Bulgaria,ATAKA,ATAKA,NA,NA,NA,NA,NA,2014,4.5,0,2014,0,0,NaN,5.839942170330449
Bulgaria,ATAKA,ATAKA,NA,NA,NA,NA,NA,2017,2.4,0,2017,0,0,1011,5.105130118730808
Bulgaria,BBB,BBB,NA,NA,NA,NA,NA,1991,1.3,0,1991,0,0,NaN,4.2258894953185635
Bulgaria,BBB,BBB,NA,NA,NA,NA,NA,1994,4.7,0,1994,0,0,NaN,3.834704144064363
Bulgaria,BBB,BBB,NA,NA,NA,NA,NA,1997,4.9,0,1997,0,0,126,2.9850133492122493
Bulgaria,BBC,BBC,NA,NA,NA,NA,NA,2014,5.7,0,2014,0,0,NaN,5.839942170330449
Bulgaria,"BE (BSD, KR)",BE,BSD,KR,NA,NA,NA,1997,5.5,0,1997,0,0,126,2.9850133492122493
Bulgaria,"BE (BSD, KR)",BE,BSD,KR,NA,NA,NA,2001,1,1,2001,0,0,681,3.9826010444953313
Bulgaria,"BE (BSD, KR)",BE,BSD,KR,NA,NA,NA,2005,1.3,1,2005,0,0,618,5.812717221443263
Bulgaria,BNS,BNS,NA,NA,NA,NA,NA,2005,5.2,0,2005,0,0,618,5.812717221443263
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,1990,47.2,0,1990,0,0,NaN,2.7460028159128926
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,1991,33.1,0,1991,0,0,NaN,4.2258894953185635
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,1994,43.5,0,1994,0,0,NaN,3.834704144064363
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,1997,22,1,1997,0,0,126,2.9850133492122493
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2001,17.1,1,2001,0,0,681,3.9826010444953313
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2005,31,0,2005,0,0,618,5.812717221443263
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2009,17.7,0,2009,1,1,79,4.410693552357509
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2013,26.6,0,2013,0,0,NaN,5.445737664790865
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2014,15.4,0,2014,0,0,NaN,5.839942170330449
Bulgaria,"BSP (BL, KB)",BSP,BL,KB,NA,NA,NA,2017,27.2,0,2017,0,1,1011,5.105130118730808
Bulgaria,BZNS (NS),BZNS,NS,NA,NA,NA,NA,1990,8,0,1990,0,0,NaN,2.7460028159128926
Bulgaria,BZNS (NS),BZNS,NS,NA,NA,NA,NA,1991,3.9,1,1991,0,0,NaN,4.2258894953185635
Bulgaria,BZNS (NS),BZNS,NS,NA,NA,NA,NA,1994,6.5,1,1994,0,0,NaN,3.834704144064363
Bulgaria,BZNS (NS),BZNS,NS,NA,NA,NA,NA,2009,0,0,2009,0,0,79,4.410693552357509
Bulgaria,BZNS (NS),BZNS,NS,NA,NA,NA,NA,2013,0.2,0,2013,0,0,NaN,5.445737664790865
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,1990,6,0,1990,0,0,NaN,2.7460028159128926
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,1991,7.6,0,1991,0,0,NaN,4.2258894953185635
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,1994,5.4,0,1994,0,0,NaN,3.834704144064363
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,1997,7.6,1,1997,0,0,126,2.9850133492122493
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2001,7.5,1,2001,0,0,681,3.9826010444953313
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2005,12.8,0,2005,0,1,618,5.812717221443263
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2009,14.5,0,2009,0,1,79,4.410693552357509
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2013,11.3,0,2013,0,0,NaN,5.445737664790865
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2014,14.8,0,2014,0,0,NaN,5.839942170330449
Bulgaria,DPS (ONS),DPS,ONS,NA,NA,NA,NA,2017,9,0,2017,0,0,1011,5.105130118730808
Bulgaria,DSB,DSB,NA,NA,NA,NA,NA,2005,6.4,0,2005,0,0,618,5.812717221443263
Bulgaria,DSB,DSB,NA,NA,NA,NA,NA,2013,2.9,0,2013,0,0,NaN,5.445737664790865
Bulgaria,GERB,GERB,NA,NA,NA,NA,NA,2009,39.7,0,2009,0,0,79,4.410693552357509
Bulgaria,GERB,GERB,NA,NA,NA,NA,NA,2013,30.5,0,2013,0,0,NaN,5.445737664790865
Bulgaria,GERB,GERB,NA,NA,NA,NA,NA,2014,32.7,0,2014,0,0,NaN,5.839942170330449
Bulgaria,GERB,GERB,NA,NA,NA,NA,NA,2017,32.7,0,2017,0,0,1011,5.105130118730808
Bulgaria,NDSV (C-SD),NDSV,C-SD,NA,NA,NA,NA,2001,42.7,0,2001,0,0,681,3.9826010444953313
Bulgaria,NDSV (C-SD),NDSV,C-SD,NA,NA,NA,NA,2005,19.9,0,2005,1,1,618,5.812717221443263
Bulgaria,NDSV (C-SD),NDSV,C-SD,NA,NA,NA,NA,2009,3,1,2009,0,1,79,4.410693552357509
Bulgaria,NDSV (C-SD),NDSV,C-SD,NA,NA,NA,NA,2013,1.6,1,2013,0,0,NaN,5.445737664790865
Bulgaria,NFSB,NFSB,NA,NA,NA,NA,NA,2014,4.2,0,2014,0,0,NaN,5.839942170330449
Bulgaria,NFSB,NFSB,NA,NA,NA,NA,NA,2017,3,0,2017,0,0,1011,5.105130118730808
Bulgaria,RB,RB,NA,NA,NA,NA,NA,2014,8.9,0,2014,0,0,NaN,5.839942170330449
Bulgaria,RB,RB,NA,NA,NA,NA,NA,2017,3.1,0,2017,0,0,1011,5.105130118730808
Bulgaria,RZS,RZS,NA,NA,NA,NA,NA,2009,4.1,0,2009,0,0,79,4.410693552357509
Bulgaria,RZS,RZS,NA,NA,NA,NA,NA,2013,1.7,0,2013,0,0,NaN,5.445737664790865
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,1990,36.2,0,1990,0,0,NaN,2.7460028159128926
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,1991,34.4,0,1991,0,0,NaN,4.2258894953185635
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,1994,24.2,0,1994,0,0,NaN,3.834704144064363
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,1997,52.3,1,1997,1,1,126,2.9850133492122493
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,2001,18.2,0,2001,1,1,681,3.9826010444953313
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,2005,7.7,0,2005,0,0,618,5.812717221443263
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,2009,6.8,1,2009,0,0,79,4.410693552357509
Bulgaria,"SDS (ODS, SK)",SDS,ODS,SK,NA,NA,NA,2013,1.4,1,2013,0,0,NaN,5.445737664790865
Bulgaria,VMRO-BND,VMRO-BND,NA,NA,NA,NA,NA,2014,3.1,0,2014,0,0,NaN,5.839942170330449
Bulgaria,VMRO-BND,VMRO-BND,NA,NA,NA,NA,NA,2017,3.7,0,2017,0,0,1011,5.105130118730808
Bulgaria,VOLJA,VOLJA,NA,NA,NA,NA,NA,2017,4.2,0,2017,0,0,1011,5.105130118730808
Croatia,HDS,HDS,NA,NA,NA,NA,NA,2015,0.6,0,2015,0,0,1001,5.12883893890508
Croatia,HDS,HDS,NA,NA,NA,NA,NA,2016,0.6,0,2016,0,0,1007,5.01445515167476
Croatia,HDSSB,HDSSB,NA,NA,NA,NA,NA,2015,1.4,0,2015,0,0,1001,5.12883893890508
Croatia,HDSSB,HDSSB,NA,NA,NA,NA,NA,2016,1.3,0,2016,0,0,1007,5.01445515167476
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,1990,41.8,0,1990,0,0,NaN,3.121285652430104
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,1992,44.7,0,1992,0,0,NaN,4.0238930970133415
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,1995,45.2,0,1995,0,0,NaN,3.7822712889252617
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2000,24.4,0,2e3,0,0,NaN,3.894449964150654
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2003,33.9,0,2003,0,0,795,5.349430171513571
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2007,36,0,2007,1,1,793,4.21923128798248
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2011,23.4,0,2011,1,1,792,4.414241199843573
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2015,31.6,0,2015,0,0,1001,5.12883893890508
Croatia,HDZ,HDZ,NA,NA,NA,NA,NA,2016,35.1,0,2016,0,1,1007,5.01445515167476
Croatia,HL,HL,NA,NA,NA,NA,NA,2011,5.1,0,2011,0,0,792,4.414241199843573
Croatia,HL,HL,NA,NA,NA,NA,NA,2015,1.9,0,2015,0,0,1001,5.12883893890508
Croatia,HL,HL,NA,NA,NA,NA,NA,2016,0.3,0,2016,0,0,1007,5.01445515167476
Croatia,HNS,HNS,NA,NA,NA,NA,NA,1992,6.7,0,1992,0,0,NaN,4.0238930970133415
Croatia,HNS,HNS,NA,NA,NA,NA,NA,2003,8,0,2003,0,1,795,5.349430171513571
Croatia,HNS,HNS,NA,NA,NA,NA,NA,2007,6.7,1,2007,0,0,793,4.21923128798248
Croatia,HNS,HNS,NA,NA,NA,NA,NA,2015,5.6,0,2015,0,1,1001,5.12883893890508
Croatia,HNS,HNS,NA,NA,NA,NA,NA,2016,5.6,0,2016,0,0,1007,5.01445515167476
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,1992,17.7,0,1992,0,0,NaN,4.0238930970133415
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,1995,11.6,0,1995,0,0,NaN,3.7822712889252617
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,2003,4.1,1,2003,0,0,795,5.349430171513571
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,2011,3,0,2011,0,0,792,4.414241199843573
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,2015,1.2,0,2015,0,0,1001,5.12883893890508
Croatia,HSLS (HSLS-DC),HSLS,HSLS-DC,NA,NA,NA,NA,2016,0.6,0,2016,0,0,1007,5.01445515167476
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,1992,7.1,0,1992,0,0,NaN,4.0238930970133415
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,1995,5,0,1995,0,0,NaN,3.7822712889252617
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,2000,5.3,1,2e3,0,0,NaN,3.894449964150654
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,2003,6.4,1,2003,0,0,795,5.349430171513571
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,2007,3.4,0,2007,0,0,793,4.21923128798248
Croatia,HSP (HSP-HKDU),HSP,HSP-HKDU,NA,NA,NA,NA,2011,3,0,2011,0,0,792,4.414241199843573
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,1992,4.3,0,1992,0,0,NaN,4.0238930970133415
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,2003,7.2,0,2003,0,1,795,5.349430171513571
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,2007,6.4,1,2007,0,0,793,4.21923128798248
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,2011,3,1,2011,0,1,792,4.414241199843573
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,2015,1.2,0,2015,0,0,1001,5.12883893890508
Croatia,HSS (HSS-HSLS),HSS,HSS-HSLS,NA,NA,NA,NA,2016,3.1,0,2016,0,0,1007,5.01445515167476
Croatia,HSU,HSU,NA,NA,NA,NA,NA,2015,1.3,0,2015,0,0,1001,5.12883893890508
Croatia,HSU,HSU,NA,NA,NA,NA,NA,2016,1.3,0,2016,0,0,1007,5.01445515167476
Croatia,IDS,IDS,NA,NA,NA,NA,NA,2015,1.8,0,2015,0,1,1001,5.12883893890508
Croatia,IDS,IDS,NA,NA,NA,NA,NA,2016,2.3,0,2016,0,0,1007,5.01445515167476
Croatia,KNS,KNS,NA,NA,NA,NA,NA,1990,14.9,0,1990,0,0,NaN,3.121285652430104
Croatia,MB365,MB365,NA,NA,NA,NA,NA,2015,3.3,0,2015,0,0,1001,5.12883893890508
Croatia,MB365,MB365,NA,NA,NA,NA,NA,2016,2,0,2016,0,0,1007,5.01445515167476
Croatia,MOST,MOST,NA,NA,NA,NA,NA,2015,13.5,0,2015,0,0,1001,5.12883893890508
Croatia,MOST,MOST,NA,NA,NA,NA,NA,2016,9.9,0,2016,0,1,1007,5.01445515167476
Croatia,NSR,NSR,NA,NA,NA,NA,NA,2015,1.5,0,2015,0,0,1001,5.12883893890508
Croatia,NSR,NSR,NA,NA,NA,NA,NA,2016,2,0,2016,0,0,1007,5.01445515167476
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,1990,34.6,0,1990,0,0,NaN,3.121285652430104
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,1992,5.5,1,1992,0,0,NaN,4.0238930970133415
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,1995,8.9,1,1995,0,0,NaN,3.7822712889252617
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2000,40.8,0,2e3,0,0,NaN,3.894449964150654
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2003,22.6,1,2003,1,1,795,5.349430171513571
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2007,30.8,1,2007,0,0,793,4.21923128798248
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2011,40.4,1,2011,0,0,792,4.414241199843573
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2015,26.3,0,2015,1,1,1001,5.12883893890508
Croatia,"SDP (SDP-SSH, SDP-IDS-LIBRA-LS)",SDP,SDP-SSH,SDP-IDS-LIBRA-LS,NA,NA,NA,2016,23.8,0,2016,0,0,1007,5.01445515167476
Croatia,ZL,ZL,NA,NA,NA,NA,NA,1995,18.3,0,1995,0,0,NaN,3.7822712889252617
Croatia,ZL,ZL,NA,NA,NA,NA,NA,2000,15.6,0,2e3,0,0,NaN,3.894449964150654
Croatia,ZZ,ZZ,NA,NA,NA,NA,NA,2015,4.2,0,2015,0,0,1001,5.12883893890508
Croatia,ZZ,ZZ,NA,NA,NA,NA,NA,2016,6.2,0,2016,0,0,1007,5.01445515167476
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1960,35,0,1960,0,0,NaN,2.2668235036607154
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1970,43.4,0,1970,0,0,NaN,3.488307194284758
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1981,32.8,0,1981,0,0,70,3.8918146476022324
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1985,27.4,0,1985,0,0,127,3.6097955413686993
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1991,30.6,0,1991,0,1,342,3.668692784541829
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,1996,33,0,1996,0,0,330,3.780099551440639
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,2001,34.7,0,2001,0,0,339,3.7686330671093553
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,2006,31.1,0,2006,0,1,556,4.2811327551399945
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,2011,32.7,0,2011,1,1,701,3.851345965588202
Cyprus,AKEL,AKEL,NA,NA,NA,NA,NA,2016,25.7,0,2016,0,0,1004,5.111046162072826
Cyprus,DEK,DEK,NA,NA,NA,NA,NA,1970,8.5,0,1970,0,0,NaN,3.488307194284758
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,1981,19.5,0,1981,1,1,70,3.8918146476022324
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,1985,27.7,0,1985,1,1,127,3.6097955413686993
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,1991,19.6,0,1991,0,0,342,3.668692784541829
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,1996,16.4,0,1996,0,1,330,3.780099551440639
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,2001,14.8,0,2001,0,1,339,3.7686330671093553
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,2006,17.9,0,2006,1,1,556,4.2811327551399945
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,2011,15.8,0,2011,0,1,701,3.851345965588202
Cyprus,DIKO (DP),DIKO,DP,NA,NA,NA,NA,2016,14.5,0,2016,0,0,1004,5.111046162072826
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1970,24.9,0,1970,0,0,NaN,3.488307194284758
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1976,27.6,1,1976,0,0,NaN,1.7147011880169778
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1981,31.9,1,1981,0,0,70,3.8918146476022324
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1985,33.6,0,1985,0,0,127,3.6097955413686993
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1991,35.8,0,1991,0,0,342,3.668692784541829
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,1996,34.5,0,1996,1,1,330,3.780099551440639
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,2001,34,0,2001,1,1,339,3.7686330671093553
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,2006,30.3,0,2006,0,0,556,4.2811327551399945
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,2011,34.3,0,2011,0,0,701,3.851345965588202
Cyprus,"DISY (EK, DISY-DEK)",DISY,EK,DISY-DEK,NA,NA,NA,2016,30.7,0,2016,1,1,1004,5.111046162072826
Cyprus,ELAM,ELAM,NA,NA,NA,NA,NA,2011,1.1,0,2011,0,0,701,3.851345965588202
Cyprus,ELAM,ELAM,NA,NA,NA,NA,NA,2016,3.7,0,2016,0,0,1004,5.111046162072826
Cyprus,KA (EVROKO),KA,EVROKO,NA,NA,NA,NA,2006,5.8,0,2006,0,0,556,4.2811327551399945
Cyprus,KA (EVROKO),KA,EVROKO,NA,NA,NA,NA,2011,3.9,0,2011,0,0,701,3.851345965588202
Cyprus,KA (EVROKO),KA,EVROKO,NA,NA,NA,NA,2016,5.2,1,2016,0,1,1004,5.111046162072826
Cyprus,KOSP,KOSP,NA,NA,NA,NA,NA,2011,2.2,0,2011,0,0,701,3.851345965588202
Cyprus,KOSP,KOSP,NA,NA,NA,NA,NA,2016,4.8,0,2016,0,0,1004,5.111046162072826
Cyprus,"KS-EDEK (EDEK, EDEK, SK-EDEK, KISOS)",KS-EDEK,EDEK,EDEK,SK-EDEK,KISOS,NA,1970,8.3,0,1970,0,0,NaN,3.488307194284758
